state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,total_enrol,total_updates,update_intensity,update_zscore
Uttar Pradesh,Bulandshahr,9155.0,7521.0,209.0,18691.0,156066.0,133979.0,46853.0,16885.0,355589.0,21.058213905010067,-0.1301358688562908
Uttar Pradesh,Chandauli,4405.0,4986.0,175.0,10053.0,83550.0,61634.0,28910.0,9566.0,184147.0,19.24814466394899,-0.1718429334833382
Uttar Pradesh,Chandauli *,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,-0.5692694340155963
Uttar Pradesh,Chitrakoot,2951.0,2436.0,14.0,3931.0,40615.0,42495.0,20237.0,5401.0,107278.0,19.858941132913735,-0.1577691471180434
Uttar Pradesh,Chitrakoot *,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.592311129703767
Uttar Pradesh,Deoria,4700.0,5443.0,114.0,12422.0,96829.0,78834.0,59779.0,10257.0,247864.0,24.16299473581595,-0.05859645377439585
Uttar Pradesh,Etah,6760.0,4345.0,159.0,6180.0,55711.0,63551.0,23878.0,11264.0,149320.0,13.255215268530847,-0.30993018889325596
Uttar Pradesh,Etawah,4173.0,2865.0,116.0,6640.0,55440.0,51467.0,27628.0,7154.0,141175.0,19.730957372466808,-0.16071810997928923
Uttar Pradesh,Faizabad,4052.0,2871.0,3.0,6794.0,63185.0,65237.0,29679.0,6926.0,164895.0,23.804677349501947,-0.0668526939496238
Uttar Pradesh,Farrukhabad,2844.0,2944.0,82.0,6288.0,63850.0,55262.0,21934.0,5870.0,147334.0,25.095213762561745,-0.037116546645396584
Uttar Pradesh,Fatehpur,6526.0,5582.0,225.0,9425.0,97695.0,71340.0,46574.0,12333.0,225034.0,18.245013783038754,-0.19495676997667852
Uttar Pradesh,Firozabad,7250.0,4926.0,124.0,11620.0,127581.0,81603.0,32164.0,12300.0,252968.0,20.564832127469312,-0.14150422163247361
Uttar Pradesh,Gautam Buddha Nagar,9002.0,9318.0,637.0,15292.0,138699.0,49113.0,40326.0,18957.0,243430.0,12.840489503112142,-0.3194861737740774
Uttar Pradesh,Gautam Buddha Nagar *,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,-0.5692694340155963
Uttar Pradesh,Ghaziabad,11984.0,10693.0,393.0,20582.0,219179.0,103385.0,88637.0,23070.0,431783.0,18.715400286073425,-0.18411826731793085
Uttar Pradesh,Ghazipur,4323.0,6894.0,71.0,16498.0,111342.0,91279.0,54413.0,11288.0,273532.0,24.22995836655151,-0.05705349817281202
Uttar Pradesh,Gonda,7445.0,7494.0,328.0,10986.0,114930.0,99643.0,52432.0,15267.0,277991.0,18.207427298925857,-0.19582282630559614
Uttar Pradesh,Gorakhpur,7454.0,12090.0,425.0,18079.0,140786.0,81386.0,96778.0,19969.0,337029.0,16.87676514772158,-0.22648353865741166
Uttar Pradesh,Hamirpur,2040.0,1398.0,27.0,2986.0,39454.0,36831.0,17856.0,3465.0,97127.0,28.022792844777843,0.030339839670080842
Uttar Pradesh,Hapur,4450.0,2771.0,41.0,4518.0,39764.0,39349.0,17406.0,7262.0,101037.0,13.911193721602643,-0.2948153329995786
Uttar Pradesh,Hardoi,12591.0,12290.0,312.0,11832.0,132119.0,150577.0,54520.0,25193.0,349048.0,13.854409780106375,-0.2961237312995106
Uttar Pradesh,Hathras,3815.0,2596.0,82.0,5978.0,54680.0,60241.0,20163.0,6493.0,141062.0,21.721897135817677,-0.1148434818186799
Uttar Pradesh,Jalaun,2791.0,2641.0,125.0,4466.0,56207.0,46744.0,27938.0,5557.0,135355.0,24.35318459877654,-0.054214156829083045
Uttar Pradesh,Jaunpur,5400.0,10237.0,216.0,19038.0,136703.0,109148.0,73932.0,15853.0,338821.0,21.371325848366343,-0.12292123874114376
Uttar Pradesh,Jhansi,4570.0,2519.0,71.0,5591.0,66250.0,68211.0,43794.0,7160.0,183846.0,25.67322999581064,-0.02379807249605283
Uttar Pradesh,Jyotiba Phule Nagar,61.0,23.0,0.0,6.0,599.0,20.0,157.0,84.0,782.0,9.2,-0.40336922506076717
Uttar Pradesh,Jyotiba Phule Nagar *,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.592311129703767
Uttar Pradesh,Kannauj,3083.0,3455.0,100.0,6283.0,53404.0,49715.0,21938.0,6638.0,131340.0,19.783099864437414,-0.15951665854687963
Uttar Pradesh,Kanpur Dehat,4032.0,3802.0,183.0,7310.0,64779.0,53708.0,21918.0,8017.0,147715.0,18.422923422299824,-0.1908574302088327
Uttar Pradesh,Kanpur Nagar,11427.0,12606.0,675.0,13567.0,156558.0,92823.0,88615.0,24708.0,351563.0,14.22813549718726,-0.2875124570556894
Uttar Pradesh,Kasganj,3206.0,2977.0,158.0,4352.0,45355.0,51039.0,23480.0,6341.0,124226.0,19.587827183853673,-0.16401607222910358
Uttar Pradesh,Kaushambi,4356.0,3038.0,69.0,8798.0,68214.0,74241.0,23354.0,7463.0,174607.0,23.393220793140408,-0.07633335071020905
Uttar Pradesh,Kheri,11282.0,12841.0,455.0,12160.0,170938.0,139638.0,50425.0,24578.0,373161.0,15.1821066764311,-0.2655313434482675
Uttar Pradesh,Kushi Nagar,779.0,777.0,14.0,0.0,0.0,0.0,0.0,1570.0,0.0,0.0,-0.6153528253919376
Uttar Pradesh,Kushinagar,4449.0,6132.0,30.0,18705.0,148550.0,81324.0,66502.0,10611.0,315081.0,29.691010177157935,0.06877839578451483
Uttar Pradesh,Kushinagar *,5.0,1.0,0.0,6.0,134.0,39.0,40.0,6.0,219.0,31.285714285714285,0.10552308256654579
Uttar Pradesh,Lalitpur,3376.0,1305.0,72.0,4072.0,42730.0,45154.0,30366.0,4753.0,122322.0,25.73033235170383,-0.022482337388484347
Uttar Pradesh,Lucknow,13739.0,11321.0,454.0,15779.0,193697.0,123838.0,93552.0,25514.0,426866.0,16.73000195963159,-0.229865211375607
Uttar Pradesh,Maharajganj,6132.0,11265.0,474.0,11712.0,97186.0,58855.0,44246.0,17871.0,211999.0,11.862074753804835,-0.3420305086844342
Uttar Pradesh,Mahoba,1979.0,1029.0,12.0,2633.0,29671.0,31178.0,15161.0,3020.0,78643.0,26.03210857332009,-0.015528901524076485
Uttar Pradesh,Mahoba *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.592311129703767
Uttar Pradesh,Mahrajganj,10.0,9.0,0.0,7.0,37.0,11.0,14.0,19.0,69.0,3.45,-0.5358589752677487
Uttar Pradesh,Mainpuri,5056.0,6483.0,187.0,6552.0,62889.0,47533.0,26258.0,11726.0,143232.0,12.213865438731133,-0.3339246547764293
Uttar Pradesh,Mathura,5851.0,5766.0,129.0,11308.0,97981.0,79993.0,39424.0,11746.0,228706.0,19.46931131352686,-0.1667468788473927
Uttar Pradesh,Mau,2590.0,4942.0,47.0,9992.0,77708.0,46911.0,40950.0,7579.0,175561.0,23.16108179419525,-0.08168222688125994
Uttar Pradesh,Meerut,14177.0,9598.0,252.0,13508.0,153711.0,109237.0,64415.0,24027.0,340871.0,14.186407524554687,-0.28847394030277346
Uttar Pradesh,Mirzapur,3536.0,4101.0,8.0,8758.0,78518.0,73940.0,34252.0,7645.0,195468.0,25.564739733193825,-0.026297872112399208
Uttar Pradesh,Moradabad,15196.0,6131.0,218.0,13369.0,150136.0,101759.0,58715.0,21545.0,323979.0,15.03661932609301,-0.26888361870123606
Uttar Pradesh,Muzaffarnagar,7250.0,4575.0,124.0,12022.0,123611.0,113738.0,56113.0,11949.0,305484.0,25.563514644351464,-0.02632610023669586
Uttar Pradesh,Pilibhit,8791.0,4631.0,213.0,11012.0,125251.0,94560.0,41070.0,13635.0,271893.0,19.93935171604576,-0.15591635093140693
Uttar Pradesh,Pratapgarh,5866.0,4386.0,56.0,10372.0,94358.0,78855.0,53105.0,10308.0,236690.0,22.959549907847514,-0.0863258632779475
Uttar Pradesh,Prayagraj,1428.0,1255.0,182.0,3121.0,25906.0,10696.0,9527.0,2865.0,49250.0,17.184228890439638,-0.2193990526625562
Uttar Pradesh,Rae Bareli,5812.0,3875.0,42.0,10271.0,97982.0,83330.0,45408.0,9729.0,236991.0,24.356731757451183,-0.05413242427834428
Uttar Pradesh,Raebareli,0.0,3.0,0.0,1.0,13.0,3.0,6.0,3.0,23.0,5.75,-0.4828630751849561
Uttar Pradesh,Rampur,12051.0,7757.0,302.0,12350.0,143168.0,83353.0,41589.0,20110.0,280460.0,13.945601909402814,-0.29402251000710566
Uttar Pradesh,Saharanpur,13708.0,5359.0,99.0,13397.0,154417.0,114742.0,75974.0,19166.0,358530.0,18.705587728909062,-0.18434436527403486
Uttar Pradesh,Sambhal,4744.0,3816.0,117.0,8117.0,91472.0,78323.0,25024.0,8677.0,202936.0,23.38511177690712,-0.0765201961945869
Uttar Pradesh,Sant Kabir Nagar,2789.0,3343.0,37.0,7684.0,71522.0,53729.0,36811.0,6169.0,169746.0,27.511507293354942,0.0185589535844358
Uttar Pradesh,Sant Ravidas Nagar,1869.0,2547.0,4.0,5889.0,43274.0,44701.0,23372.0,4420.0,117236.0,26.51798235693282,-0.004333545659211898
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,37.0,47.0,0.0,20.0,277.0,47.0,63.0,84.0,407.0,4.788235294117647,-0.5050237648615202
Uttar Pradesh,Shahjahanpur,12811.0,11033.0,447.0,13197.0,136275.0,114767.0,39721.0,24291.0,303960.0,12.512761402931005,-0.3270375849269135
Uttar Pradesh,Shamli,5530.0,2613.0,57.0,7228.0,68386.0,65022.0,38112.0,8200.0,178748.0,21.79587855139617,-0.11313882455434014
Uttar Pradesh,Shravasti,867.0,1570.0,98.0,0.0,0.0,0.0,0.0,2535.0,0.0,0.0,-0.6153528253919376
Uttar Pradesh,Shrawasti,1816.0,3151.0,150.0,4345.0,58376.0,35921.0,20643.0,5117.0,119285.0,23.30695584212583,-0.07832104146004189
Uttar Pradesh,Siddharth Nagar,1603.0,2586.0,152.0,0.0,0.0,0.0,0.0,4341.0,0.0,0.0,-0.6153528253919376
Uttar Pradesh,Siddharthnagar,4875.0,8739.0,399.0,9289.0,84354.0,65033.0,42247.0,14013.0,200923.0,14.337305551591266,-0.2849969938838513
Uttar Pradesh,Sitapur,16237.0,13869.0,748.0,12130.0,157192.0,200310.0,64001.0,30854.0,433633.0,14.053897261383893,-0.2915272014623143
Uttar Pradesh,Sonbhadra,2998.0,2023.0,13.0,6874.0,65203.0,72009.0,31746.0,5034.0,175832.0,34.92194637537239,0.18930803582800898
Uttar Pradesh,Sultanpur,5465.0,5837.0,132.0,9519.0,73102.0,60800.0,37665.0,11434.0,181086.0,15.836117184083953,-0.25046183235406444
Uttar Pradesh,Unnao,9838.0,8943.0,367.0,9141.0,115402.0,92856.0,53534.0,19148.0,270933.0,14.14867617107943,-0.28934333466745316
Uttar Pradesh,Varanasi,9479.0,13404.0,451.0,15174.0,144324.0,102481.0,79930.0,23334.0,341909.0,14.652196271694878,-0.2777413777361949
Uttarakhand,Almora,1228.0,131.0,8.0,1843.0,13943.0,16853.0,15555.0,1367.0,48194.0,35.22953216374269,0.1963953339616434
Uttarakhand,Bageshwar,675.0,65.0,2.0,934.0,5994.0,8018.0,13477.0,742.0,28423.0,38.254374158815615,0.2660928227169129
Uttarakhand,Chamoli,1006.0,77.0,7.0,1179.0,10611.0,13657.0,14745.0,1090.0,40192.0,36.839596700274974,0.23349395105073592
Uttarakhand,Champawat,769.0,96.0,1.0,1372.0,11133.0,11728.0,11486.0,866.0,35719.0,41.19838523644752,0.3339278300703108
Uttarakhand,Dehradun,7797.0,1554.0,134.0,7573.0,75049.0,65769.0,63511.0,9485.0,211902.0,22.338393421884884,-0.10063836200223189
Uttarakhand,Garhwal,52.0,4.0,0.0,16.0,388.0,30.0,306.0,56.0,740.0,12.982456140350877,-0.31621502172094956
Uttarakhand,Hardwar,118.0,28.0,0.0,32.0,1155.0,196.0,699.0,146.0,2082.0,14.16326530612245,-0.28900717625743827
Uttarakhand,Haridwar,4688.0,1215.0,52.0,6779.0,62121.0,88084.0,46552.0,5955.0,203536.0,34.17327065144392,0.17205727762812822
Uttarakhand,Nainital,3417.0,458.0,76.0,6093.0,43007.0,37930.0,31431.0,3951.0,118461.0,29.97494939271255,0.07532083678326217
Uttarakhand,Pauri Garhwal,1677.0,165.0,14.0,2138.0,18992.0,24167.0,19592.0,1856.0,64889.0,34.94291868605277,0.189791273428584
Uttarakhand,Pithoragarh,1065.0,146.0,9.0,1538.0,13164.0,15610.0,14573.0,1220.0,44885.0,36.76085176085176,0.2316795341195627
Uttarakhand,Rudraprayag,874.0,82.0,0.0,830.0,7004.0,11684.0,12494.0,956.0,32012.0,33.450365726227794,0.15540032232981843
Uttarakhand,Tehri Garhwal,2444.0,324.0,13.0,2715.0,23151.0,27362.0,29919.0,2781.0,83147.0,29.887491013659236,0.07330564742773504
Uttarakhand,Udham Singh Nagar,5092.0,985.0,18.0,15488.0,119374.0,89690.0,55177.0,6095.0,279729.0,45.887303149606296,0.44196844973212773
Uttarakhand,Uttarkashi,978.0,149.0,5.0,1396.0,8625.0,13663.0,10805.0,1132.0,34489.0,30.440423654015888,0.08604615306288975
Uttaranchal,Almora,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.592311129703767
Uttaranchal,Garhwal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.592311129703767
Uttaranchal,Tehri Garhwal,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,-0.5692694340155963
Uttaranchal,Udham Singh Nagar *,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,-0.5462277383274255
WEST BENGAL,HOOGHLY,3.0,1.0,0.0,0.0,44.0,1.0,15.0,4.0,60.0,12.0,-0.3388524771338892
WEST BENGAL,HOWRAH,0.0,0.0,0.0,2.0,21.0,7.0,12.0,0.0,42.0,42.0,0.3523983935112319
WEST BENGAL,hooghly,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,6.0,6.0,-0.4771026512629134
WESTBENGAL,HOOGHLY,1.0,0.0,0.0,0.0,57.0,5.0,7.0,1.0,69.0,34.5,0.17958567584995164
West  Bengal,Hooghly,9.0,6.0,0.0,6.0,101.0,6.0,22.0,15.0,135.0,8.4375,-0.4209385180229973
West Bangal,Hooghly,5.0,1.0,0.0,1.0,92.0,10.0,24.0,6.0,127.0,18.142857142857142,-0.19731063219226916
West Bangal,Howrah,2.0,2.0,0.0,3.0,48.0,5.0,14.0,4.0,70.0,14.0,-0.2927690857575478
West Bangal,South 24 Parganas,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,14.0,14.0,-0.2927690857575478
West Bengal,24 Paraganas North,3177.0,2458.0,512.0,0.0,0.0,0.0,0.0,6147.0,0.0,0.0,-0.6153528253919376
West Bengal,24 Paraganas South,364.0,104.0,22.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,-0.6153528253919376
West Bengal,Alipurduar,1521.0,1714.0,438.0,1375.0,9459.0,3735.0,3890.0,3673.0,18459.0,5.024224278715296,-0.4995861784926608
West Bengal,Bally Jagachha,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,6.0,-0.4771026512629134
West Bengal,Bankura,9083.0,2122.0,150.0,9441.0,136386.0,53009.0,55040.0,11355.0,253876.0,22.35611130679817,-0.10023011188982194
West Bengal,Barddhaman,12816.0,3006.0,14.0,9917.0,160484.0,78501.0,102625.0,15836.0,351527.0,22.19656500599861,-0.10390632920101871
West Bengal,Bardhaman,1345.0,428.0,3.0,305.0,22944.0,2974.0,11201.0,1776.0,37424.0,21.060213843556557,-0.13008978688090755
West Bengal,Birbhum,13361.0,2041.0,107.0,11252.0,140111.0,47630.0,62564.0,15509.0,261557.0,16.86376531270148,-0.22678307689994123
West Bengal,Burdwan,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,1.6666666666666667,-0.5769499992449865
West Bengal,Cooch Behar,7262.0,3220.0,246.0,10291.0,112568.0,20061.0,25103.0,10728.0,168023.0,15.660639388573026,-0.2545051383182583
West Bengal,Coochbehar,2140.0,2087.0,183.0,0.0,0.0,0.0,0.0,4410.0,0.0,0.0,-0.6153528253919376
West Bengal,Dakshin Dinajpur,5358.0,1069.0,99.0,4998.0,79280.0,21351.0,23308.0,6526.0,128937.0,19.754404780144018,-0.16017784194691448
West Bengal,Darjeeling,3967.0,2579.0,773.0,2757.0,50880.0,13781.0,26321.0,7319.0,93739.0,12.80587431693989,-0.3202837663600478
West Bengal,Darjiling,535.0,189.0,2.0,58.0,8213.0,541.0,2045.0,726.0,10857.0,14.933975240715268,-0.2712487124807006
West Bengal,Dinajpur Dakshin,707.0,256.0,34.0,0.0,0.0,0.0,0.0,997.0,0.0,0.0,-0.6153528253919376
West Bengal,Dinajpur Uttar,6478.0,4859.0,334.0,0.0,0.0,0.0,0.0,11671.0,0.0,0.0,-0.6153528253919376
West Bengal,Domjur,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,5.0,-0.5001443469510841
West Bengal,East Midnapore,1796.0,318.0,4.0,653.0,24594.0,7721.0,18977.0,2118.0,51945.0,24.513921661160925,-0.05051050235181154
West Bengal,East Midnapur,1.0,0.0,0.0,2.0,18.0,0.0,13.0,1.0,33.0,16.5,-0.23516484653712103
West Bengal,East midnapore,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,8.0,8.0,-0.431019259886572
West Bengal,HOOGHLY,2.0,0.0,0.0,0.0,24.0,1.0,3.0,2.0,28.0,9.333333333333334,-0.4002969989690111
West Bengal,HOWRAH,2.0,1.0,0.0,1.0,29.0,3.0,8.0,3.0,41.0,10.25,-0.3791754445881879
West Bengal,Haora,1943.0,917.0,2.0,354.0,39541.0,5290.0,22465.0,2862.0,67650.0,23.62906042612644,-0.07089920565573503
West Bengal,Hawrah,3.0,3.0,0.0,0.0,32.0,3.0,10.0,6.0,45.0,6.428571428571429,-0.467227638825126
West Bengal,Hooghiy,1.0,0.0,0.0,1.0,31.0,1.0,6.0,1.0,39.0,19.5,-0.1660397594726089
West Bengal,Hooghly,11132.0,3853.0,342.0,9393.0,172287.0,70325.0,90385.0,15327.0,342390.0,22.337552192066806,-0.10065774536370387
West Bengal,Howrah,8137.0,3124.0,146.0,6392.0,101339.0,43092.0,56242.0,11407.0,207065.0,18.15085904628331,-0.19712625476859733
West Bengal,Hugli,148.0,46.0,0.0,16.0,1248.0,97.0,342.0,194.0,1703.0,8.733333333333333,-0.41412201638191354
West Bengal,Jalpaiguri,5674.0,4442.0,538.0,8504.0,179007.0,32134.0,48509.0,10654.0,268154.0,25.166963866729237,-0.035463302579574675
West Bengal,Jhargram,741.0,171.0,50.0,835.0,6423.0,1747.0,2259.0,962.0,11264.0,11.696780893042575,-0.34583915952324107
West Bengal,KOLKATA,0.0,1.0,0.0,0.0,23.0,1.0,1.0,1.0,25.0,12.5,-0.32733162928980386
West Bengal,Kalimpong,176.0,184.0,153.0,204.0,2177.0,442.0,281.0,513.0,3104.0,6.038910505836576,-0.4762060872283542
West Bengal,Koch Bihar,2227.0,1111.0,10.0,427.0,70660.0,2719.0,10482.0,3348.0,84288.0,25.168109883547327,-0.03543689640879871
West Bengal,Kolkata,5028.0,4610.0,723.0,3616.0,102860.0,26755.0,64255.0,10361.0,197486.0,19.058675931287397,-0.17620861436375007
West Bengal,MALDA,14.0,1.0,0.0,3.0,85.0,6.0,35.0,15.0,129.0,8.0625,-0.42957915390606133
West Bengal,Malda,11775.0,3956.0,84.0,17474.0,178906.0,38434.0,56884.0,15815.0,291698.0,18.44322205361659,-0.19038971532314541
West Bengal,Maldah,1190.0,566.0,0.0,568.0,21998.0,3369.0,10807.0,1756.0,36742.0,20.91178144564599,-0.13350992102382833
West Bengal,Medinipur,26.0,3.0,0.0,11.0,167.0,24.0,51.0,29.0,253.0,8.433333333333334,-0.4210345250883647
West Bengal,Medinipur West,325.0,300.0,20.0,0.0,0.0,0.0,0.0,645.0,0.0,0.0,-0.6153528253919376
West Bengal,Murshidabad,31442.0,4383.0,86.0,31110.0,340843.0,90308.0,128771.0,35911.0,591032.0,16.4577856983738,-0.23613753562888054
West Bengal,NADIA,3.0,0.0,0.0,0.0,18.0,0.0,3.0,3.0,21.0,5.25,-0.49438392302904144
West Bengal,Nadia,13244.0,3623.0,843.0,9450.0,182862.0,51700.0,76091.0,17710.0,320103.0,18.073683021850826,-0.1989045212379934
West Bengal,Naihati Anandabazar,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,-0.5692694340155963
West Bengal,North 24 Parganas,21517.0,5741.0,1348.0,15020.0,275457.0,96368.0,127542.0,28606.0,514387.0,17.981158457720138,-0.20103644408837335
West Bengal,North Dinajpur,263.0,79.0,0.0,86.0,4815.0,205.0,990.0,342.0,6096.0,17.77259475218659,-0.20584210552287466
West Bengal,North Twenty Four Parganas,1226.0,399.0,2.0,279.0,19456.0,2855.0,11798.0,1627.0,34388.0,21.122850122850124,-0.1286465407943859
West Bengal,Paschim Bardhaman,865.0,318.0,93.0,1400.0,15281.0,3659.0,6446.0,1276.0,26786.0,20.975724353954583,-0.1320365679891651
West Bengal,Paschim Medinipur,14240.0,3695.0,150.0,14645.0,199535.0,69346.0,79404.0,18085.0,362930.0,20.06690257657857,-0.15297736281824562
West Bengal,Purba Bardhaman,2523.0,390.0,128.0,2464.0,21987.0,5236.0,7609.0,3041.0,37296.0,12.2603550295858,-0.3328534557712885
West Bengal,Purba Medinipur,12954.0,1310.0,58.0,9860.0,93569.0,61435.0,69921.0,14322.0,234785.0,16.392166445577043,-0.2376495144831086
West Bengal,Purulia,539.0,243.0,1.0,385.0,6924.0,979.0,2896.0,783.0,11184.0,14.26530612244898,-0.2866559828198698
West Bengal,Puruliya,9674.0,3412.0,133.0,12343.0,142695.0,36223.0,55873.0,13219.0,247134.0,18.69394856278366,-0.18461255139796046
West Bengal,South  Twenty Four Parganas,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,-0.5001443469510841
West Bengal,South 24 Pargana,1.0,1.0,0.0,2.0,15.0,1.0,2.0,2.0,20.0,6.666666666666667,-0.46174152080413294
West Bengal,South 24 Parganas,25039.0,8197.0,304.0,27728.0,373409.0,102758.0,121866.0,33540.0,625761.0,18.6565993858263,-0.18547313976761556
West Bengal,South 24 pargana,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,13.0,13.0,-0.3158107814457185
West Bengal,South 24 parganas,2.0,0.0,0.0,0.0,24.0,0.0,5.0,2.0,29.0,9.666666666666666,-0.3926164337396208
West Bengal,South Dinajpur,375.0,71.0,0.0,79.0,6740.0,554.0,1571.0,446.0,8944.0,20.008948545861298,-0.1543127219579359
West Bengal,South DumDum(M),0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,14.0,14.0,-0.2927690857575478
West Bengal,South Twenty Four Parganas,2978.0,1125.0,4.0,814.0,41252.0,7977.0,25405.0,4107.0,75448.0,18.36611489776047,-0.19216639494376253
West Bengal,Uttar Dinajpur,18397.0,8127.0,368.0,17577.0,252655.0,32722.0,59034.0,26892.0,361988.0,13.460305655746849,-0.3052045586024557
West Bengal,West Medinipur,1.0,1.0,0.0,0.0,12.0,1.0,3.0,2.0,16.0,5.333333333333333,-0.4924637817216939
West Bengal,West Midnapore,1647.0,540.0,3.0,455.0,30225.0,4390.0,14588.0,2190.0,49658.0,22.664536741214057,-0.0931234668875192
West Bengal,east midnapore,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,-0.5692694340155963
West Bengal,hooghly,2.0,1.0,0.0,3.0,29.0,3.0,18.0,3.0,53.0,13.25,-0.3100503575236758
West Bengal,nadia,2.0,1.0,0.0,1.0,12.0,0.0,7.0,3.0,20.0,5.0,-0.5001443469510841
West Bengli,Hooghly,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,-0.5462277383274255
West bengal,Hooghly,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,8.0,8.0,-0.431019259886572
West bengal,South 24 Parganas,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,12.0,12.0,-0.3388524771338892
West bengal,hooghly,6.0,1.0,0.0,0.0,43.0,5.0,12.0,7.0,60.0,7.5,-0.4425401077306574
Westbengal,Hooghly,3.0,3.0,0.0,0.0,87.0,2.0,14.0,6.0,103.0,14.714285714285714,-0.2763107316945687
Westbengal,Howrah,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,11.0,11.0,-0.3618941728220599
andhra pradesh,chittoor,4.0,0.0,0.0,5.0,52.0,17.0,16.0,4.0,90.0,18.0,-0.20060230300486498
andhra pradesh,rangareddi,1.0,0.0,0.0,0.0,20.0,2.0,6.0,1.0,28.0,14.0,-0.2927690857575478
odisha,Gajapati,0.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,36.0,36.0,0.2141482193822077
west Bengal,South 24 Parganas,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,16.0,16.0,-0.24668569438120638
